"Date","AQS_SITE_ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/06/2017","191630015","2","9","ug/m3 SC","8","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"06/12/2017","191630015","2","27","ug/m3 SC","25","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"06/18/2017","191630015","2","11","ug/m3 SC","10","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"06/24/2017","191630015","2","19","ug/m3 SC","18","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"06/30/2017","191630015","2","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"07/06/2017","191630015","2","27","ug/m3 SC","25","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"07/12/2017","191630015","2","21","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"07/18/2017","191630015","2","20","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"07/24/2017","191630015","2","12","ug/m3 SC","11","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"07/30/2017","191630015","2","14","ug/m3 SC","13","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"08/05/2017","191630015","2","17","ug/m3 SC","16","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"08/11/2017","191630015","2","10","ug/m3 SC","9","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"08/17/2017","191630015","2","14","ug/m3 SC","13","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"08/23/2017","191630015","2","19","ug/m3 SC","18","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"08/29/2017","191630015","2","9","ug/m3 SC","8","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"09/04/2017","191630015","2","32","ug/m3 SC","30","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"09/10/2017","191630015","2","8","ug/m3 SC","7","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"09/16/2017","191630015","2","28","ug/m3 SC","26","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"09/22/2017","191630015","2","22","ug/m3 SC","20","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"09/28/2017","191630015","2","19","ug/m3 SC","18","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"10/04/2017","191630015","2","13","ug/m3 SC","12","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"10/10/2017","191630015","2","8","ug/m3 SC","7","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"10/16/2017","191630015","2","11","ug/m3 SC","10","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"10/22/2017","191630015","2","6","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"10/28/2017","191630015","2","5","ug/m3 SC","5","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"11/03/2017","191630015","2","13","ug/m3 SC","12","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"11/09/2017","191630015","2","22","ug/m3 SC","20","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"11/15/2017","191630015","2","10","ug/m3 SC","9","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"11/21/2017","191630015","2","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"11/27/2017","191630015","2","25","ug/m3 SC","23","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/01/2017","191630017","2","19","ug/m3 SC","18","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/02/2017","191630017","2","21","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/03/2017","191630017","2","10","ug/m3 SC","9","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/04/2017","191630017","2","16","ug/m3 SC","15","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/05/2017","191630017","2","21","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/07/2017","191630017","2","16","ug/m3 SC","15","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/08/2017","191630017","2","29","ug/m3 SC","27","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/09/2017","191630017","2","78","ug/m3 SC","62","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/10/2017","191630017","2","65","ug/m3 SC","56","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/11/2017","191630017","2","38","ug/m3 SC","35","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/12/2017","191630017","2","16","ug/m3 SC","15","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/13/2017","191630017","2","23","ug/m3 SC","21","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/14/2017","191630017","2","30","ug/m3 SC","28","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/15/2017","191630017","2","31","ug/m3 SC","29","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/16/2017","191630017","2","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/17/2017","191630017","2","43","ug/m3 SC","40","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/18/2017","191630017","2","30","ug/m3 SC","28","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/19/2017","191630017","2","32","ug/m3 SC","30","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/20/2017","191630017","2","28","ug/m3 SC","26","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/21/2017","191630017","2","22","ug/m3 SC","20","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/22/2017","191630017","2","13","ug/m3 SC","12","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/23/2017","191630017","2","10","ug/m3 SC","9","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/24/2017","191630017","2","25","ug/m3 SC","23","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/25/2017","191630017","2","19","ug/m3 SC","18","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/26/2017","191630017","2","34","ug/m3 SC","31","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/27/2017","191630017","2","63","ug/m3 SC","55","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/28/2017","191630017","2","38","ug/m3 SC","35","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/29/2017","191630017","2","6","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/30/2017","191630017","2","55","ug/m3 SC","51","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"01/31/2017","191630017","2","66","ug/m3 SC","56","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/01/2017","191630017","2","14","ug/m3 SC","13","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/02/2017","191630017","2","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/03/2017","191630017","2","25","ug/m3 SC","23","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/04/2017","191630017","2","24","ug/m3 SC","22","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/05/2017","191630017","2","31","ug/m3 SC","29","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/06/2017","191630017","2","63","ug/m3 SC","55","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/07/2017","191630017","2","28","ug/m3 SC","26","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/08/2017","191630017","2","9","ug/m3 SC","8","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/09/2017","191630017","2","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/10/2017","191630017","2","37","ug/m3 SC","34","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/11/2017","191630017","2","47","ug/m3 SC","44","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/12/2017","191630017","2","14","ug/m3 SC","13","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/13/2017","191630017","2","11","ug/m3 SC","10","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/14/2017","191630017","2","38","ug/m3 SC","35","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/15/2017","191630017","2","13","ug/m3 SC","12","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/16/2017","191630017","2","65","ug/m3 SC","56","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/17/2017","191630017","2","33","ug/m3 SC","31","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/18/2017","191630017","2","30","ug/m3 SC","28","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/19/2017","191630017","2","48","ug/m3 SC","44","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/20/2017","191630017","2","74","ug/m3 SC","60","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/21/2017","191630017","2","36","ug/m3 SC","33","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/22/2017","191630017","2","33","ug/m3 SC","31","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/23/2017","191630017","2","19","ug/m3 SC","18","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/24/2017","191630017","2","5","ug/m3 SC","5","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/25/2017","191630017","2","23","ug/m3 SC","21","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/26/2017","191630017","2","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/27/2017","191630017","2","38","ug/m3 SC","35","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"02/28/2017","191630017","2","43","ug/m3 SC","40","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/01/2017","191630017","2","31","ug/m3 SC","29","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/02/2017","191630017","2","17","ug/m3 SC","16","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/03/2017","191630017","2","21","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/04/2017","191630017","2","32","ug/m3 SC","30","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/05/2017","191630017","2","25","ug/m3 SC","23","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/06/2017","191630017","2","31","ug/m3 SC","29","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/07/2017","191630017","2","55","ug/m3 SC","51","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/08/2017","191630017","2","51","ug/m3 SC","47","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/09/2017","191630017","2","13","ug/m3 SC","12","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/10/2017","191630017","2","11","ug/m3 SC","10","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/11/2017","191630017","2","12","ug/m3 SC","11","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/12/2017","191630017","2","28","ug/m3 SC","26","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/13/2017","191630017","2","12","ug/m3 SC","11","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/14/2017","191630017","2","6","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/15/2017","191630017","2","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/16/2017","191630017","2","69","ug/m3 SC","58","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/17/2017","191630017","2","35","ug/m3 SC","32","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/18/2017","191630017","2","6","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/19/2017","191630017","2","33","ug/m3 SC","31","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/20/2017","191630017","2","45","ug/m3 SC","42","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/21/2017","191630017","2","28","ug/m3 SC","26","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/22/2017","191630017","2","26","ug/m3 SC","24","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/23/2017","191630017","2","87","ug/m3 SC","67","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/24/2017","191630017","2","42","ug/m3 SC","39","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/25/2017","191630017","2","12","ug/m3 SC","11","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/26/2017","191630017","2","27","ug/m3 SC","25","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/27/2017","191630017","2","21","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/28/2017","191630017","2","19","ug/m3 SC","18","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/29/2017","191630017","2","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/30/2017","191630017","2","8","ug/m3 SC","7","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"03/31/2017","191630017","2","6","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"04/01/2017","191630017","2","12","ug/m3 SC","11","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"04/02/2017","191630017","2","22","ug/m3 SC","20","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"04/03/2017","191630017","2","22","ug/m3 SC","20","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"04/04/2017","191630017","2","11","ug/m3 SC","10","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"04/05/2017","191630017","2","3","ug/m3 SC","3","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"04/06/2017","191630017","2","5","ug/m3 SC","5","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"04/08/2017","191630017","2","57","ug/m3 SC","52","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"04/09/2017","191630017","2","31","ug/m3 SC","29","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"04/10/2017","191630017","2","59","ug/m3 SC","53","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"04/11/2017","191630017","2","34","ug/m3 SC","31","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
"04/12/2017","191630017","2","56","ug/m3 SC","51","1","100.0000","81102","PM10 Total 0-10um STP","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.4672357582913","-90.6884513764932"
