"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/24/2017","191531579","1","0.024","ppm","22","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"01/25/2017","191531579","1","0.023","ppm","21","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"01/26/2017","191531579","1","0.03","ppm","28","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"01/28/2017","191531579","1","0.036","ppm","33","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"01/29/2017","191531579","1","0.039","ppm","36","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"01/30/2017","191531579","1","0.04","ppm","37","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/01/2017","191531579","1","0.034","ppm","31","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/02/2017","191531579","1","0.032","ppm","30","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/03/2017","191531579","1","0.035","ppm","32","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/04/2017","191531579","1","0.034","ppm","31","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/05/2017","191531579","1","0.026","ppm","24","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/06/2017","191531579","1","0.027","ppm","25","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/07/2017","191531579","1","0.028","ppm","26","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/08/2017","191531579","1","0.034","ppm","31","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/09/2017","191531579","1","0.032","ppm","30","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/11/2017","191531579","1","0.025","ppm","23","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/12/2017","191531579","1","0.041","ppm","38","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/13/2017","191531579","1","0.035","ppm","32","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/14/2017","191531579","1","0.037","ppm","34","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/15/2017","191531579","1","0.037","ppm","34","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/18/2017","191531579","1","0.037","ppm","34","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/19/2017","191531579","1","0.042","ppm","39","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/20/2017","191531579","1","0.023","ppm","21","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/21/2017","191531579","1","0.036","ppm","33","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/22/2017","191531579","1","0.039","ppm","36","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/23/2017","191531579","1","0.029","ppm","27","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/24/2017","191531579","1","0.038","ppm","35","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/25/2017","191531579","1","0.038","ppm","35","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/27/2017","191531579","1","0.04","ppm","37","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"02/28/2017","191531579","1","0.027","ppm","25","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/01/2017","191531579","1","0.036","ppm","33","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/02/2017","191531579","1","0.036","ppm","33","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/03/2017","191531579","1","0.035","ppm","32","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/04/2017","191531579","1","0.041","ppm","38","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/05/2017","191531579","1","0.036","ppm","33","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/06/2017","191531579","1","0.036","ppm","33","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/07/2017","191531579","1","0.04","ppm","37","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/08/2017","191531579","1","0.04","ppm","37","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/09/2017","191531579","1","0.039","ppm","36","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/10/2017","191531579","1","0.033","ppm","31","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/11/2017","191531579","1","0.033","ppm","31","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/12/2017","191531579","1","0.033","ppm","31","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/13/2017","191531579","1","0.043","ppm","40","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/15/2017","191531579","1","0.042","ppm","39","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/16/2017","191531579","1","0.037","ppm","34","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/17/2017","191531579","1","0.038","ppm","35","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/18/2017","191531579","1","0.038","ppm","35","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/19/2017","191531579","1","0.043","ppm","40","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/20/2017","191531579","1","0.044","ppm","41","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/21/2017","191531579","1","0.038","ppm","35","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/22/2017","191531579","1","0.038","ppm","35","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/23/2017","191531579","1","0.035","ppm","32","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/24/2017","191531579","1","0.018","ppm","17","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/25/2017","191531579","1","0.025","ppm","23","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/26/2017","191531579","1","0.018","ppm","17","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/27/2017","191531579","1","0.031","ppm","29","13","76.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/28/2017","191531579","1","0.027","ppm","25","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/29/2017","191531579","1","0.033","ppm","31","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/30/2017","191531579","1","0.029","ppm","27","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"03/31/2017","191531579","1","0.034","ppm","31","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/01/2017","191531579","1","0.041","ppm","38","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/02/2017","191531579","1","0.027","ppm","25","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/03/2017","191531579","1","0.022","ppm","20","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/04/2017","191531579","1","0.037","ppm","34","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/05/2017","191531579","1","0.036","ppm","33","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/06/2017","191531579","1","0.04","ppm","37","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/07/2017","191531579","1","0.046","ppm","43","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/08/2017","191531579","1","0.052","ppm","48","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/09/2017","191531579","1","0.041","ppm","38","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/10/2017","191531579","1","0.03","ppm","28","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/11/2017","191531579","1","0.04","ppm","37","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/12/2017","191531579","1","0.041","ppm","38","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/13/2017","191531579","1","0.045","ppm","42","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/14/2017","191531579","1","0.037","ppm","34","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/15/2017","191531579","1","0.036","ppm","33","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/17/2017","191531579","1","0.052","ppm","48","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/18/2017","191531579","1","0.036","ppm","33","15","88.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/19/2017","191531579","1","0.033","ppm","31","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/20/2017","191531579","1","0.031","ppm","29","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/21/2017","191531579","1","0.04","ppm","37","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/23/2017","191531579","1","0.052","ppm","48","16","94.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/24/2017","191531579","1","0.053","ppm","49","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/25/2017","191531579","1","0.044","ppm","41","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/26/2017","191531579","1","0.019","ppm","18","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/27/2017","191531579","1","0.029","ppm","27","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/28/2017","191531579","1","0.039","ppm","36","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/29/2017","191531579","1","0.041","ppm","38","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"04/30/2017","191531579","1","0.033","ppm","31","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/01/2017","191531579","1","0.043","ppm","40","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/02/2017","191531579","1","0.049","ppm","45","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/03/2017","191531579","1","0.046","ppm","43","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/04/2017","191531579","1","0.048","ppm","44","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/05/2017","191531579","1","0.054","ppm","50","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/06/2017","191531579","1","0.052","ppm","48","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/07/2017","191531579","1","0.054","ppm","50","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/08/2017","191531579","1","0.051","ppm","47","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/09/2017","191531579","1","0.054","ppm","50","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/10/2017","191531579","1","0.039","ppm","36","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/11/2017","191531579","1","0.05","ppm","46","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/13/2017","191531579","1","0.054","ppm","50","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/14/2017","191531579","1","0.053","ppm","49","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/15/2017","191531579","1","0.058","ppm","61","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/16/2017","191531579","1","0.052","ppm","48","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/17/2017","191531579","1","0.049","ppm","45","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/18/2017","191531579","1","0.023","ppm","21","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/19/2017","191531579","1","0.023","ppm","21","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/20/2017","191531579","1","0.026","ppm","24","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/21/2017","191531579","1","0.038","ppm","35","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/22/2017","191531579","1","0.043","ppm","40","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/23/2017","191531579","1","0.035","ppm","32","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/24/2017","191531579","1","0.032","ppm","30","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/25/2017","191531579","1","0.042","ppm","39","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/26/2017","191531579","1","0.049","ppm","45","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/27/2017","191531579","1","0.042","ppm","39","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/28/2017","191531579","1","0.044","ppm","41","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/29/2017","191531579","1","0.039","ppm","36","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"05/30/2017","191531579","1","0.045","ppm","42","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/01/2017","191531579","1","0.056","ppm","54","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/02/2017","191531579","1","0.048","ppm","44","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/03/2017","191531579","1","0.05","ppm","46","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/05/2017","191531579","1","0.054","ppm","50","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/06/2017","191531579","1","0.048","ppm","44","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/07/2017","191531579","1","0.057","ppm","58","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/08/2017","191531579","1","0.062","ppm","74","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/09/2017","191531579","1","0.059","ppm","64","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/10/2017","191531579","1","0.055","ppm","51","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/11/2017","191531579","1","0.05","ppm","46","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/12/2017","191531579","1","0.045","ppm","42","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/13/2017","191531579","1","0.042","ppm","39","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/14/2017","191531579","1","0.051","ppm","47","14","82.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/15/2017","191531579","1","0.051","ppm","47","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/16/2017","191531579","1","0.051","ppm","47","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/17/2017","191531579","1","0.037","ppm","34","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/18/2017","191531579","1","0.039","ppm","36","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/20/2017","191531579","1","0.048","ppm","44","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/21/2017","191531579","1","0.047","ppm","44","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/22/2017","191531579","1","0.044","ppm","41","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/23/2017","191531579","1","0.032","ppm","30","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/24/2017","191531579","1","0.039","ppm","36","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/27/2017","191531579","1","0.046","ppm","43","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/28/2017","191531579","1","0.042","ppm","39","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/29/2017","191531579","1","0.046","ppm","43","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"06/30/2017","191531579","1","0.048","ppm","44","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"07/01/2017","191531579","1","0.042","ppm","39","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"07/02/2017","191531579","1","0.041","ppm","38","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"07/03/2017","191531579","1","0.05","ppm","46","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"07/04/2017","191531579","1","0.041","ppm","38","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"07/05/2017","191531579","1","0.048","ppm","44","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"07/06/2017","191531579","1","0.047","ppm","44","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"07/07/2017","191531579","1","0.034","ppm","31","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"07/08/2017","191531579","1","0.042","ppm","39","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"07/09/2017","191531579","1","0.051","ppm","47","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"07/10/2017","191531579","1","0.046","ppm","43","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"07/11/2017","191531579","1","0.04","ppm","37","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"07/12/2017","191531579","1","0.037","ppm","34","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"07/13/2017","191531579","1","0.031","ppm","29","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"07/14/2017","191531579","1","0.036","ppm","33","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
"07/15/2017","191531579","1","0.041","ppm","38","17","100.0000","44201","Ozone","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.8494333309377","-93.69761667"
